# timestamps [seconds],pts
22844.865728,959671
22844.901969,962046
22844.933651,964122
22844.969946,966500
22845.001753,968585
22845.033575,970670
22845.069574,973030
22845.101810,975142
22845.133672,977230
22845.169793,979597
22845.201725,981690
22845.237787,984053
22845.269675,986143
22845.301909,988256
22845.337897,990614
22845.369838,992707
22845.401768,994800
22845.437795,997161
22845.469716,999253
22845.506429,1001659
22845.537924,1003723
22845.569921,1005820
22845.605587,1008157
22845.637771,1010266
22845.669605,1012353
22845.705582,1014710
22845.737792,1016821
22845.773633,1019170
22845.805735,1021274
22845.838006,1023389
22845.873925,1025743
22845.905636,1027821
22845.941579,1030176
22845.973587,1032274
22846.005628,1034374
22846.041977,1036756
22846.073683,1038834
22846.105611,1040926
22846.141583,1043284
22846.173567,1045380
22846.209994,1047767
22846.241799,1049851
22846.273792,1051948
22846.309970,1054319
22846.341622,1056393
22846.373657,1058493
22846.409909,1060868
22846.441718,1062953
22846.477682,1065310
22846.509743,1067411
22846.541550,1069496
22846.577815,1071872
22846.609943,1073978
22846.641915,1076073
22846.678011,1078438
22846.709799,1080522
22846.745687,1082874
22846.777985,1084990
22846.810026,1087090
22846.845671,1089426
22846.877859,1091536
22846.909660,1093620
22846.945733,1095984
22846.977847,1098088
22847.013820,1100446
22847.045571,1102527
22847.077775,1104637
22847.113569,1106983
22847.145872,1109100
22847.177684,1111185
22847.213926,1113560
22847.245572,1115634
22847.281606,1117995
22847.313718,1120100
22847.345819,1122203
22847.381598,1124548
22847.413727,1126654
22847.445567,1128740
22847.481656,1131105
22847.513560,1133196
22847.549737,1135567
22847.581651,1137659
22847.613843,1139768
22847.649727,1142120
22847.681817,1144223
22847.717682,1146573
22847.749579,1148664
22847.781570,1150760
22847.817804,1153135
22847.849685,1155224
22847.881576,1157314
22847.917790,1159687
22847.949566,1161770
22847.985879,1164150
22848.017967,1166252
22848.049934,1168347
22848.085938,1170707
22848.118061,1172812
22848.149573,1174877
22848.185724,1177246
22848.217926,1179357
22848.253702,1181701
22848.285762,1183802
22848.317781,1185901
22848.353705,1188255
22848.385881,1190364
22848.417710,1192450
22848.453707,1194809
22848.485728,1196907
22848.521768,1199269
22848.553714,1201363
22848.585731,1203461
22848.621747,1205821
22848.653705,1207916
22848.685984,1210031
22848.721643,1212368
22848.753680,1214467
22848.789563,1216819
22848.821982,1218944
22848.853991,1221041
22848.889613,1223376
22848.921692,1225478
22848.953949,1227592
22848.989624,1229930
22849.021995,1232051
22849.057593,1234384
22849.089578,1236481
22849.121702,1238586
22849.157686,1240944
22849.189565,1243033
22849.225882,1245413
22849.257602,1247492
22849.289613,1249590
22849.325615,1251949
22849.357667,1254050
22849.389633,1256145
22849.425936,1258524
22849.457597,1260599
22849.493834,1262973
22849.525614,1265056
22849.557579,1267151
22849.593849,1269528
22849.625941,1271631
22849.657603,1273706
22849.693767,1276076
22849.725595,1278162
22849.761851,1280538
22849.793964,1282642
22849.825964,1284740
22849.861747,1287085
22849.893740,1289181
22849.925564,1291267
22849.961957,1293652
22849.993830,1295741
22850.029978,1298110
22850.061693,1300188
22850.093741,1302288
22850.129873,1304656
22850.161722,1306743
22850.193938,1308855
22850.229841,1311208
22850.261729,1313297
22850.297541,1315644
22850.329890,1317764
22850.361941,1319865
22850.397689,1322208
22850.429613,1324300
22850.461846,1326412
22850.497605,1328756
22850.529910,1330873
22850.565602,1333212
22850.597869,1335326
22850.629610,1337407
22850.666006,1339792
22850.697612,1341863
22850.729708,1343966
22850.765596,1346318
22850.797861,1348433
22850.833580,1350774
22850.865801,1352885
22850.897616,1354970
22850.933609,1357329
22850.965564,1359423
22851.001845,1361801
22851.033559,1363879
22851.065886,1365998
22851.101904,1368358
22851.133588,1370435
22851.165642,1372535
22851.201956,1374915
22851.233538,1376985
22851.269640,1379351
22851.301757,1381456
22851.333551,1383539
22851.369910,1385922
22851.401684,1388004
22851.433581,1390095
22851.469573,1392453
22851.501877,1394571
22851.537850,1396928
22851.569664,1399013
22851.601828,1401121
22851.638016,1403492
22851.669554,1405559
22851.701972,1407684
22851.737893,1410038
22851.769701,1412122
22851.805699,1414482
22851.837739,1416581
22851.869551,1418666
22851.905580,1421027
22851.937842,1423142
22851.969992,1425248
22852.005623,1427584
22852.037741,1429688
22852.073903,1432058
22852.105619,1434137
22852.137778,1436244
22852.173681,1438597
22852.205662,1440693
22852.237966,1442810
22852.273711,1445153
22852.305598,1447242
22852.341534,1449597
22852.373612,1451700
22852.405634,1453798
22852.441661,1456159
22852.473869,1458270
22852.509676,1460617
22852.541538,1462705
22852.573550,1464803
22852.609745,1467175
22852.641673,1469267
22852.673908,1471380
22852.709752,1473729
22852.741687,1475821
22852.777739,1478184
22852.809800,1480285
22852.841907,1482389
22852.877845,1484745
22852.909928,1486847
22852.941603,1488923
22852.977696,1491288
22853.009731,1493388
22853.045547,1495735
22853.077624,1497837
22853.109730,1499941
22853.145867,1502309
22853.177727,1504397
22853.209927,1506508
22853.245616,1508846
22853.277730,1510951
22853.313571,1513300
22853.345916,1515420
22853.377669,1517501
22853.413829,1519870
22853.445577,1521951
22853.478018,1524077
