# timestamps [seconds],pts
222600.698167,508177
222600.705832,508679
222600.714620,509255
222600.722098,509745
222600.729879,510255
222600.737980,510786
222600.745888,511304
222600.753932,511832
222600.762051,512364
222600.773956,513144
222600.781915,513665
222600.789986,514194
222600.798572,514757
222600.805892,515237
222600.813847,515758
222600.821850,516283
222600.830078,516822
222600.837947,517338
222600.846041,517868
222600.857906,518646
222600.866203,519189
222600.874290,519719
222600.882646,520267
222600.889813,520737
222600.898016,521274
222600.905879,521789
222600.914095,522328
222600.921757,522830
222600.929871,523362
222600.941973,524155
222600.950881,524739
222600.957978,525204
222600.965923,525724
222600.974108,526261
222600.982011,526779
222600.989813,527290
222600.998084,527832
222601.005840,528340
222601.014002,528875
222601.026603,529701
222601.034059,530190
222601.041970,530708
222601.050559,531271
222601.057917,531753
222601.066048,532286
222601.073913,532802
222601.082036,533334
222601.089984,533855
222601.098065,534384
222601.110071,535171
222601.119002,535756
222601.125938,536211
222601.134525,536774
222601.141833,537253
222601.150225,537803
222601.157854,538303
222601.165895,538830
222601.173917,539355
222601.183150,539960
222601.193996,540671
222601.202838,541251
222601.209872,541712
222601.218127,542253
222601.225869,542760
222601.234031,543295
222601.242423,543845
222601.250916,544401
222601.258013,544867
222601.266375,545415
222601.277913,546171
222601.285867,546692
222601.293870,547216
222601.302609,547789
222601.309920,548268
222601.317951,548795
222601.325855,549313
222601.334207,549860
222601.342083,550376
222601.350052,550898
222601.361907,551675
222601.370053,552209
222601.377947,552726
222601.385977,553253
222601.393855,553769
222601.401838,554292
222601.409889,554820
222601.418005,555352
222601.425933,555871
222601.434130,556408
222601.445957,557183
222601.453829,557699
222601.461804,558222
222601.470038,558762
222601.478054,559287
222601.485939,559804
222601.493891,560325
222601.501847,560846
222601.509913,561375
222601.518010,561905
222601.529823,562680
222601.537884,563208
222601.545935,563736
222601.555024,564331
222601.562024,564790
222601.570422,565340
222601.577882,565829
222601.586633,566403
222601.593994,566885
222601.602138,567419
222601.614093,568202
222601.621802,568707
222601.629942,569241
222601.639127,569843
222601.646016,570294
222601.654769,570868
222601.662005,571342
222601.670001,571866
222601.677890,572383
222601.686017,572916
222601.697928,573696
222601.705950,574222
222601.714279,574768
222601.722169,575285
222601.729849,575788
222601.738491,576355
222601.745820,576835
222601.754426,577399
222601.761845,577885
222601.770114,578427
222601.781940,579202
222601.789876,579722
222601.798077,580260
222601.805842,580769
222601.813825,581292
222601.822013,581828
222601.829979,582350
222601.838863,582933
222601.845818,583388
222601.854864,583981
222601.865846,584701
222601.873825,585224
222601.882020,585761
222601.889783,586270
222601.897882,586800
222601.906888,587391
222601.913904,587850
222601.922475,588412
222601.930052,588909
222601.938775,589480
222601.950399,590242
222601.957963,590738
222601.966019,591266
222601.974058,591793
222601.981884,592305
222601.990349,592860
222601.997912,593356
222602.006110,593893
222602.013897,594403
222602.021897,594928
222602.033952,595718
222602.042027,596247
222602.049907,596763
222602.057933,597289
222602.066030,597820
222602.073845,598332
222602.082161,598877
222602.090798,599443
222602.097815,599903
222602.106335,600461
222602.117925,601221
222602.125878,601742
222602.133880,602267
222602.142048,602802
222602.149853,603313
222602.157966,603845
222602.165889,604364
222602.175106,604968
222602.181835,605409
222602.190400,605971
222602.202034,606733
222602.209908,607249
222602.217885,607772
222602.226108,608311
222602.233906,608822
222602.242284,609371
222602.249804,609864
222602.258040,610403
222602.265988,610924
222602.273807,611437
222602.286086,612241
222602.293937,612756
222602.301876,613276
222602.309909,613803
222602.317864,614324
222602.325888,614850
222602.334125,615390
222602.341853,615896
222602.349869,616421
222602.357986,616953
222602.369884,617733
222602.377891,618258
222602.385798,618776
222602.393908,619307
222602.401830,619827
222602.409778,620347
222602.417831,620875
222602.425880,621403
222602.433810,621922
222602.441939,622455
222602.453849,623236
222602.461828,623759
222602.469958,624291
222602.477973,624817
222602.485991,625342
222602.494046,625870
222602.501891,626384
222602.510026,626917
222602.517912,627434
222602.526870,628021
222602.537896,628744
222602.545921,629270
222602.553816,629787
222602.561811,630311
222602.569864,630839
222602.577869,631363
222602.585809,631884
222602.593898,632414
222602.601847,632935
222602.611012,633535
222602.621895,634249
222602.630083,634785
222602.637979,635303
222602.645851,635819
222602.653831,636342
222602.661862,636868
222602.669862,637392
222602.677840,637915
222602.685903,638443
222602.693966,638972
222602.705790,639747
222602.714665,640328
222602.721958,640806
222602.729794,641320
222602.737927,641853
222602.745854,642372
222602.753809,642894
222602.762112,643438
222602.769957,643952
222602.777852,644469
222602.789835,645255
222602.797870,645781
222602.805849,646304
222602.813946,646835
222602.821898,647356
222602.829939,647883
222602.837845,648401
222602.845829,648924
222602.853960,649457
222602.861812,649972
222602.874123,650778
222602.881956,651292
222602.889792,651805
222602.897817,652331
222602.905969,652865
222602.913934,653387
222602.922085,653922
222602.929813,654428
222602.937948,654961
222602.945909,655483
222602.958082,656281
222602.965922,656794
222602.973846,657314
222602.981997,657848
222602.989948,658369
222602.997840,658886
222603.005902,659414
222603.013997,659945
222603.021978,660468
222603.029848,660984
222603.041955,661777
222603.050030,662306
222603.057765,662813
222603.066068,663357
222603.073870,663869
222603.081991,664401
222603.089882,664918
222603.098059,665454
222603.105861,665965
222603.113900,666492
222603.125890,667278
222603.133778,667795
222603.141832,668323
222603.149827,668847
222603.157996,669382
222603.165906,669900
222603.174116,670438
222603.182059,670959
222603.189853,671470
222603.197817,671992
222603.209972,672788
222603.218195,673327
222603.225983,673837
222603.233896,674356
222603.242127,674895
222603.250084,675417
222603.257828,675924
222603.265848,676450
222603.273879,676976
222603.282024,677510
222603.293879,678287
222603.302105,678826
222603.310039,679346
222603.317840,679857
222603.326082,680397
222603.333900,680910
222603.342041,681443
222603.349955,681962
222603.357803,682476
222603.366041,683016
222603.377937,683796
222603.385815,684312
222603.394062,684853
222603.401963,685370
222603.409912,685891
222603.417876,686413
222603.425982,686944
222603.433904,687464
222603.441964,687992
222603.450083,688524
222603.461912,689299
222603.469997,689829
222603.477977,690352
222603.485813,690865
222603.493904,691396
222603.501968,691924
222603.509903,692444
