# timestamps [seconds],pts
222599.562817,433824
222599.578821,434873
222599.595011,435934
222599.610999,436982
222599.630793,438279
222599.646776,439326
222599.662779,440375
222599.678957,441435
222599.694876,442478
222599.714694,443777
222599.730780,444831
222599.746711,445875
222599.762793,446929
222599.778721,447973
222599.798842,449292
222599.814905,450344
222599.830897,451393
222599.846994,452447
222599.862779,453482
222599.882979,454806
222599.898676,455834
222599.914739,456887
222599.930788,457939
222599.946810,458989
222599.962820,460038
222599.982715,461342
222599.998780,462395
222600.014926,463453
222600.030895,464499
222600.046733,465537
222600.066867,466857
222600.083074,467919
222600.098792,468949
222600.114877,470003
222600.130837,471049
222600.150698,472351
222600.166776,473404
222600.182767,474452
222600.198782,475502
222600.214996,476564
222600.230808,477601
222600.250776,478909
222600.266869,479964
222600.282921,481016
222600.298793,482056
222600.314741,483101
222600.334711,484410
222600.350781,485463
222600.366750,486510
222600.382789,487561
222600.398756,488607
222600.419393,489960
222600.434889,490975
222600.450731,492013
222600.467055,493083
222600.482863,494119
222600.498735,495159
222600.518763,496472
222600.534766,497521
222600.550757,498569
222600.566811,499621
222600.582826,500670
222600.602858,501983
222600.619048,503044
222600.634983,504088
222600.650765,505123
222600.666851,506177
222600.686807,507485
222600.702694,508526
222600.718746,509578
222600.734751,510627
222600.750798,511678
222600.771005,513002
222600.786969,514049
222600.802733,515082
222600.818833,516137
222600.834866,517188
222600.850739,518228
222600.871080,519561
222600.886937,520600
222600.902739,521636
222600.918794,522688
222600.934739,523733
222600.954717,525042
222600.971562,526146
222600.987025,527159
222601.002761,528191
222601.018769,529240
222601.038774,530551
222601.055037,531617
222601.070815,532651
222601.086826,533700
222601.102754,534744
222601.118825,535797
222601.138783,537105
222601.154799,538154
222601.170878,539208
222601.187096,540271
222601.202719,541295
222601.222914,542618
222601.238760,543657
222601.254932,544717
222601.270881,545762
222601.286922,546813
222601.306906,548123
222601.322885,549170
222601.338744,550209
222601.354767,551259
222601.370899,552317
222601.386886,553364
222601.406696,554663
222601.422833,555720
222601.438750,556763
222601.454832,557817
222601.470944,558873
222601.490708,560168
222601.506859,561227
222601.522844,562274
222601.538737,563316
222601.554750,564365
222601.574846,565682
222601.591010,566742
222601.606729,567772
222601.622828,568827
222601.638753,569870
222601.659264,571215
222601.674744,572229
222601.690751,573278
222601.707080,574348
222601.722911,575386
222601.738751,576424
222601.758847,577741
222601.774905,578793
222601.790813,579836
222601.806736,580879
222601.822858,581936
222601.842672,583234
222601.858714,584286
222601.874767,585338
222601.890767,586386
222601.906962,587447
222601.926860,588751
222601.942855,589800
222601.958896,590851
222601.974842,591896
222601.990885,592947
222602.006728,593986
222602.026695,595294
222602.042772,596348
222602.058730,597394
222602.074786,598446
222602.090740,599491
222602.110861,600810
222602.126898,601861
222602.142925,602911
222602.158908,603959
222602.174922,605008
222602.194740,606307
222602.210907,607366
222602.226725,608403
222602.243007,609470
222602.258782,610504
222602.274720,611548
222602.294840,612867
222602.310873,613918
222602.326841,614964
222602.342979,616022
222602.359022,617073
222602.378692,618362
222602.395069,619436
222602.410901,620473
222602.426790,621514
222602.442792,622563
222602.462818,623875
222602.479024,624938
222602.494874,625976
222602.510912,627027
222602.526980,628080
222602.546669,629371
222602.562751,630425
222602.578764,631474
222602.594893,632531
222602.610957,633584
222602.626797,634622
222602.646770,635931
222602.662788,636980
222602.679028,638045
222602.694922,639086
222602.710935,640136
222602.730664,641429
222602.746782,642485
222602.762888,643541
222602.778869,644588
222602.794837,645634
222602.814873,646947
222602.831106,648011
222602.846953,649050
222602.862832,650090
222602.879021,651151
222602.895733,652247
222602.914810,653497
222602.930793,654544
222602.946742,655589
222602.962751,656639
222602.978771,657688
222602.998820,659002
222603.015024,660064
222603.030947,661108
222603.046782,662146
222603.062719,663190
222603.082857,664510
222603.098746,665551
222603.114741,666599
222603.130720,667646
222603.146885,668706
222603.166779,670010
222603.182751,671056
222603.198728,672103
222603.215192,673182
222603.230839,674208
222603.246737,675250
222603.266750,676561
222603.283076,677631
222603.298745,678658
222603.314761,679708
222603.330725,680754
222603.350762,682067
222603.366763,683115
222603.382791,684166
222603.398913,685222
222603.414868,686268
222603.434768,687572
222603.450778,688621
222603.466831,689673
222603.482969,690731
222603.498740,691765
222603.514784,692816
222603.534780,694126
222603.550817,695177
222603.566748,696222
222603.582745,697270
222603.598711,698316
222603.618746,699629
222603.634943,700691
222603.650774,701728
222603.667117,702799
222603.682937,703836
222603.702635,705127
222603.718733,706182
222603.734806,707235
222603.750822,708285
222603.766837,709334
222603.782722,710375
222603.802794,711691
222603.818758,712737
222603.834984,713800
222603.850796,714837
222603.866878,715891
222603.886814,717197
222603.902803,718245
222603.918830,719295
222603.934742,720338
222603.950982,721402
222603.970763,722699
222603.986921,723758
222604.002748,724795
222604.018730,725842
222604.034875,726900
222604.054773,728204
222604.070911,729262
222604.086902,730310
222604.102790,731351
222604.118753,732397
222604.134779,733447
222604.154798,734759
222604.170957,735818
222604.187108,736877
222604.202777,737904
222604.218772,738952
222604.238777,740263
222604.254885,741319
222604.270976,742373
222604.286953,743420
222604.302787,744458
222604.322865,745774
222604.338803,746818
222604.354806,747867
222604.371082,748934
222604.386877,749969
222604.402931,751021
222604.423138,752345
222604.438810,753372
222604.454900,754427
222604.470970,755480
222604.486994,756530
222604.506927,757836
222604.523174,758901
222604.538764,759923
222604.555444,761016
222604.570938,762031
222604.590862,763337
222604.606749,764378
222604.622895,765436
222604.638733,766474
222604.654906,767534
222604.670823,768577
222604.690719,769881
222604.706923,770943
222604.722940,771993
222604.738813,773033
222604.754754,774077
222604.774753,775388
222604.790945,776449
222604.806732,777484
222604.822905,778544
222604.838764,779583
222604.858740,780892
222604.874799,781945
222604.890759,782991
222604.906904,784049
222604.923066,785108
222604.942842,786404
222604.958908,787457
222604.974890,788504
222604.990857,789551
222605.006809,790596
222605.022920,791652
222605.042741,792951
222605.058758,794000
222605.074708,795046
222605.090778,796099
222605.106865,797153
222605.126943,798469
222605.142831,799510
222605.159015,800571
222605.174868,801610
222605.190958,802664
222605.210874,803969
222605.226756,805010
222605.242734,806057
222605.258757,807107
222605.274783,808158
222605.290782,809206
222605.310842,810521
222605.326886,811572
222605.342907,812622
222605.358871,813668
222605.374859,814716
222605.394943,816032
222605.410830,817073
222605.426763,818118
222605.442775,819167
222605.458758,820214
222605.479013,821542
222605.495016,822591
222605.510939,823634
222605.526983,824686
222605.542892,825728
222605.559180,826796
222605.578781,828080
222605.594894,829136
222605.611044,830194
222605.626756,831224
222605.642858,832279
222605.662780,833585
222605.678924,834643
222605.694930,835692
222605.710925,836740
222605.726901,837787
222605.746753,839088
222605.762741,840136
222605.778745,841185
222605.794984,842249
222605.810908,843293
222605.830941,844605
222605.846964,845655
222605.862749,846690
222605.879675,847799
222605.894966,848801
222605.910832,849841
222605.930761,851147
222605.946753,852195
222605.962762,853244
222605.979101,854315
222605.994952,855354
222606.015046,856671
222606.031006,857717
222606.046777,858750
222606.062799,859800
222606.078967,860860
222606.098820,862161
222606.114726,863203
222606.130757,864254
222606.146789,865305
222606.162790,866353
222606.178714,867397
222606.198766,868711
222606.215127,869783
222606.230917,870818
222606.246805,871859
222606.262793,872907
222606.282852,874221
222606.298770,875265
222606.314766,876313
222606.330789,877363
222606.346860,878416
222606.366707,879717
222606.382797,880771
222606.398800,881820
222606.414848,882872
222606.430861,883921
222606.450626,885216
222606.467000,886290
222606.483016,887339
222606.498719,888368
222606.514766,889420
222606.530740,890467
222606.550828,891783
222606.566757,892827
222606.582758,893876
222606.598745,894923
222606.614944,895985
222606.634943,897296
222606.650710,898329
222606.666930,899392
222606.682849,900435
222606.698815,901482
222606.718619,902779
222606.734648,903830
222606.750681,904881
222606.766742,905933
222606.782744,906982
222606.798777,908033
222606.818797,909345
222606.834914,910401
222606.850744,911438
222606.866839,912493
222606.882833,913541
222606.902685,914842
222606.918736,915894
222606.934739,916943
222606.950781,917994
222606.966777,919042
222606.986759,920352
222607.002800,921403
222607.018739,922448
222607.034937,923509
222607.050741,924545
222607.066830,925599
222607.086881,926913
222607.102734,927952
222607.118748,929002
222607.134759,930051
222607.150731,931098
222607.170917,932421
222607.186877,933467
222607.202745,934507
222607.218753,935556
222607.234858,936611
222607.254963,937929
222607.271034,938982
222607.286864,940019
222607.302762,941061
222607.318785,942111
222607.338745,943419
222607.354768,944469
222607.370892,945526
222607.386896,946575
222607.402792,947617
222607.418769,948664
222607.438691,949969
222607.454893,951031
222607.470837,952076
222607.486850,953125
222607.502724,954166
222607.522830,955483
222607.538728,956525
222607.555360,957615
222607.570750,958624
222607.586850,959679
222607.606758,960984
222607.622918,962043
222607.638763,963081
222607.654975,964143
222607.670863,965185
222607.686870,966234
222607.706837,967542
222607.723077,968607
222607.738772,969635
222607.754728,970681
222607.770906,971741
222607.790897,973051
222607.806750,974090
222607.822977,975153
222607.838750,976187
222607.854933,977248
222607.874737,978546
